ticket_date,net_weight_kg,month,day,week_number,quarter,lag_1,lag_2,rolling_7,day_of_week
2/15/2018,17475,-1.311312664,15,7,1,-0.75902,-0.79683,-1.16898,0.00000
2/16/2018,15375,-1.311312664,16,7,1,-0.61059,-0.75908,-1.27242,0.49976
2/17/2018,13200,-1.311312664,17,7,1,-0.82780,-0.61067,-1.31682,0.99951
2/18/2018,15200,-1.311312664,18,7,1,-1.05278,-0.82785,-1.42014,1.49927
2/19/2018,13265,-1.311312664,19,8,1,-0.84590,-1.05279,-1.43802,-1.49927
2/20/2018,33010,-1.311312664,20,8,1,-1.04605,-0.84595,-1.00437,-0.99951
2/21/2018,12650,-1.311312664,21,8,1,0.99630,-1.04607,-1.08918,-0.49976
2/22/2018,32510,-1.311312664,22,8,1,-1.10967,0.99597,-0.71306,0.00000
2/23/2018,10480,-1.311312664,23,8,1,0.94458,-1.10967,-0.83552,0.49976
2/24/2018,13155,-1.311312664,24,8,1,-1.33412,0.94426,-0.83664,0.99951
2/25/2018,20140,-1.311312664,25,8,1,-1.05743,-1.33410,-0.71306,1.49927
2/26/2018,19460,-1.311312664,26,9,1,-0.33493,-1.05745,-0.55809,-1.49927
2/27/2018,9585,-1.311312664,27,9,1,-0.40526,-0.33505,-1.14409,-0.99951
2/28/2018,9050,-1.311312664,28,9,1,-1.42670,-0.40538,-1.23414,-0.49976
3/1/2018,16360,-1.0213588,1,9,1,-1.48204,-1.42666,-1.63815,0.00000
3/2/2018,12700,-1.0213588,2,9,1,-0.72592,-1.48199,-1.58261,0.49976
3/3/2018,15070,-1.0213588,3,9,1,-1.10449,-0.72598,-1.53471,0.99951
3/4/2018,20190,-1.0213588,4,9,1,-0.85935,-1.10450,-1.53346,1.49927
3/5/2018,35290,-1.0213588,5,10,1,-0.32976,-0.85940,-1.13746,-1.49927
3/6/2018,34450,-1.0213588,6,10,1,1.23214,-0.32988,-0.51544,-0.99951
3/7/2018,14410,-1.0213588,7,10,1,1.14525,1.23177,-0.38135,-0.49976
3/8/2018,9810,-1.0213588,8,10,1,-0.92762,1.14489,-0.54521,0.00000
3/9/2018,12300,-1.0213588,9,10,1,-1.40343,-0.92765,-0.55521,0.49976
3/10/2018,16075,-1.0213588,10,10,1,-1.14587,-1.40339,-0.53007,0.99951
3/11/2018,18820,-1.0213588,11,10,1,-0.75540,-1.14587,-0.56434,1.49927
3/12/2018,15215,-1.0213588,12,11,1,-0.47146,-0.75546,-1.06654,-1.49927
3/13/2018,31000,-1.0213588,13,11,1,-0.84435,-0.47157,-1.15284,-0.99951
3/14/2018,43480,-1.0213588,14,11,1,0.78839,-0.84440,-0.42563,-0.49976
3/15/2018,29270,-1.0213588,15,11,1,2.07928,0.78809,0.06118,0.00000
3/16/2018,13605,-1.0213588,16,11,1,0.60945,2.07878,0.09382,0.49976
3/17/2018,14680,-1.0213588,17,11,1,-1.01088,0.60917,0.05892,0.99951
3/18/2018,14660,-1.0213588,18,11,1,-0.89969,-1.01091,-0.04514,1.49927
3/19/2018,12240,-1.0213588,19,12,1,-0.90176,-0.89973,-0.11956,-1.49927
3/20/2018,26370,-1.0213588,20,12,1,-1.15208,-0.90180,-0.23539,-0.99951
3/21/2018,27640,-1.0213588,21,12,1,0.30948,-1.15208,-0.63164,-0.49976
3/22/2018,14445,-1.0213588,22,12,1,0.44085,0.30926,-1.00250,0.00000
3/23/2018,16215,-1.0213588,23,12,1,-0.92400,0.44060,-0.93721,0.49976
3/24/2018,18740,-1.0213588,24,12,1,-0.74092,-0.92403,-0.83564,0.99951
3/25/2018,11670,-1.0213588,25,12,1,-0.47974,-0.74098,-0.91044,1.49927
3/26/2018,9790,-1.0213588,26,13,1,-1.21103,-0.47984,-0.97173,-1.49927
3/27/2018,9790,-1.0213588,26,13,1,-1.40549,-1.21103,-1.38649,-0.99951
3/28/2018,8970,-1.0213588,28,13,1,-1.40549,-1.40546,-1.85353,-0.49976
3/29/2018,8745,-1.0213588,29,13,1,-1.49031,-1.40546,-1.99612,0.00000
3/30/2018,9310,-1.0213588,30,13,1,-1.51359,-1.49026,-2.16886,0.49976
3/31/2018,8035,-1.0213588,31,13,1,-1.45514,-1.51353,-2.43665,0.99951
4/1/2018,8035,-0.731404936,31,13,1,-1.58703,-1.45510,-2.52759,1.49927
4/2/2018,11630,-0.731404936,2,14,2,-1.58703,-1.58696,-2.48156,-1.49927
4/3/2018,20130,-0.731404936,3,14,2,-1.21517,-1.58696,-2.22289,-0.99951
4/4/2018,12695,-0.731404936,4,14,2,-0.33596,-1.21516,-2.12971,-0.49976
4/5/2018,35880,-0.731404936,5,14,2,-1.10501,-0.33609,-1.45090,0.00000
4/6/2018,16710,-0.731404936,6,14,2,1.29316,-1.10502,-1.26579,0.49976
4/7/2018,16780,-0.731404936,7,14,2,-0.68971,1.29278,-1.04702,0.99951
4/8/2018,28100,-0.731404936,8,14,2,-0.68247,-0.68979,-0.54508,1.49927
4/9/2018,13980,-0.731404936,9,15,2,0.48843,-0.68255,-0.48630,-1.49927
4/10/2018,15245,-0.731404936,10,15,2,-0.97210,0.48817,-0.60850,-0.99951
4/11/2018,21920,-0.731404936,11,15,2,-0.84125,-0.97212,-0.37773,-0.49976
4/12/2018,19955,-0.731404936,12,15,2,-0.15081,-0.84130,-0.77610,0.00000
4/13/2018,40270,-0.731404936,13,15,2,-0.35406,-0.15097,-0.18673,0.49976
4/14/2018,6800,-0.731404936,14,15,2,1.74725,-0.35419,-0.43639,0.99951
4/15/2018,8930,-0.731404936,15,15,2,-1.71477,1.74680,-0.91594,1.49927
4/16/2018,18420,-0.731404936,16,16,2,-1.49445,-1.71468,-0.80487,-1.49927
4/17/2018,25370,-0.731404936,17,16,2,-0.51284,-1.49440,-0.55159,-0.99951
4/18/2018,9745,-0.731404936,18,16,2,0.20605,-0.51294,-0.85615,-0.49976
4/19/2018,37500,-0.731404936,19,16,2,-1.41015,0.20583,-0.41725,0.00000
4/20/2018,40160,-0.731404936,20,16,2,1.46073,-1.41011,-0.42000,0.49976
4/21/2018,11040,-0.731404936,21,16,2,1.73587,1.46033,-0.31394,0.99951
4/22/2018,8730,-0.731404936,22,16,2,-1.27620,1.73542,-0.31894,1.49927
4/23/2018,11915,-0.731404936,23,17,2,-1.51514,-1.27618,-0.48167,-1.49927
4/24/2018,23000,-0.731404936,24,17,2,-1.18569,-1.51508,-0.54095,-0.99951
4/25/2018,17735,-0.731404936,25,17,2,-0.03910,-1.18569,-0.34108,-0.49976
4/26/2018,38090,-0.731404936,26,17,2,-0.58369,-0.03927,-0.32632,0.00000
4/27/2018,18495,-0.731404936,27,17,2,1.52176,-0.58378,-0.86829,0.49976
4/28/2018,13165,-0.731404936,28,17,2,-0.50508,1.52134,-0.81513,0.99951
4/29/2018,9340,-0.731404936,29,17,2,-1.05640,-0.50518,-0.79987,1.49927
4/30/2018,25180,-0.731404936,30,18,2,-1.45204,-1.05641,-0.46803,-1.49927
5/1/2018,25180,-0.441451072,30,18,2,0.18639,-1.45200,-0.41350,-0.99951
5/2/2018,14830,-0.441451072,2,18,2,0.18639,0.18618,-0.48617,-0.49976
5/3/2018,14455,-0.441451072,3,18,2,-0.88417,0.18618,-1.07742,0.00000
5/4/2018,27800,-0.441451072,4,18,2,-0.92296,-0.88422,-0.84465,0.49976
5/5/2018,17475,-0.441451072,5,18,2,0.45740,-0.92300,-0.73683,0.99951
5/6/2018,11710,-0.441451072,6,18,2,-0.61059,0.45715,-0.67754,1.49927
5/7/2018,14850,-0.441451072,7,19,2,-1.20690,-0.61067,-0.93595,-1.49927
5/8/2018,12290,-0.441451072,8,19,2,-0.88211,-1.20689,-1.25841,-0.99951
5/9/2018,11080,-0.441451072,9,19,2,-1.14690,-0.88215,-1.35222,-0.49976
5/10/2018,16120,-0.441451072,10,19,2,-1.27206,-1.14690,-1.31057,0.00000
5/11/2018,8630,-0.441451072,11,19,2,-0.75074,-1.27204,-1.79012,0.49976
5/12/2018,24530,-0.441451072,12,19,2,-1.52548,-0.75080,-1.61363,0.99951
5/13/2018,14770,-0.441451072,13,19,2,0.11916,-1.52542,-1.53708,1.49927
5/14/2018,11175,-0.441451072,14,20,2,-0.89038,0.11896,-1.62902,-1.49927
5/15/2018,16925,-0.441451072,15,20,2,-1.26224,-0.89042,-1.51307,-0.99951
5/16/2018,19495,-0.441451072,16,20,2,-0.66748,-1.26222,-1.30256,-0.49976
5/17/2018,18505,-0.441451072,17,20,2,-0.40164,-0.66755,-1.24290,0.00000
5/18/2018,27870,-0.441451072,18,20,2,-0.50405,-0.40176,-0.76159,0.49976
5/19/2018,20145,-0.441451072,19,20,2,0.46464,-0.50415,-0.87129,0.99951
5/20/2018,12470,-0.441451072,20,20,2,-0.33441,0.46439,-0.92882,1.49927
5/21/2018,21485,-0.441451072,21,21,2,-1.12828,-0.33454,-0.67091,-1.49927
5/22/2018,14940,-0.441451072,22,21,2,-0.19581,-1.12829,-0.72057,-0.99951
5/23/2018,22590,-0.441451072,23,21,2,-0.87280,-0.19595,-0.64314,-0.49976
5/24/2018,20135,-0.441451072,24,21,2,-0.08151,-0.87284,-0.60237,0.00000
5/25/2018,18620,-0.441451072,25,21,2,-0.33544,-0.08167,-0.83376,0.49976
5/26/2018,13865,-0.441451072,26,21,2,-0.49215,-0.33557,-0.99086,0.99951
5/27/2018,31080,-0.441451072,27,21,2,-0.98399,-0.49225,-0.52532,1.49927
5/28/2018,9600,-0.441451072,28,22,2,0.79667,-0.98402,-0.82263,-1.49927
5/29/2018,12450,-0.441451072,29,22,2,-1.42515,0.79637,-0.88492,-0.99951
5/30/2018,19340,-0.441451072,30,22,2,-1.13035,-1.42511,-0.96622,-0.49976
5/31/2018,24515,-0.441451072,31,22,2,-0.41768,-1.13036,-0.85665,0.00000
6/1/2018,24515,-0.151497208,31,22,2,0.11761,-0.41779,-0.70919,0.49976
6/2/2018,36480,-0.151497208,2,22,2,0.11761,0.11741,-0.14345,0.99951
6/3/2018,20790,-0.151497208,3,22,2,1.35522,0.11741,-0.40087,1.49927
6/4/2018,12010,-0.151497208,4,23,2,-0.26769,1.35484,-0.34058,-1.49927
6/5/2018,13910,-0.151497208,5,23,2,-1.17587,-0.26783,-0.30406,-0.99951
6/6/2018,18740,-0.151497208,6,23,2,-0.97934,-1.17586,-0.31906,-0.49976
6/7/2018,15425,-0.151497208,7,23,2,-0.47974,-0.97936,-0.54646,0.00000
6/8/2018,13150,-0.151497208,8,23,2,-0.82263,-0.47984,-0.83076,0.49976
6/9/2018,17545,-0.151497208,9,23,2,-1.05795,-0.82268,-1.30444,0.99951
6/10/2018,9490,-0.151497208,10,23,2,-0.60334,-1.05796,-1.58712,1.49927
6/11/2018,21900,-0.151497208,11,24,2,-1.43653,-0.60343,-1.33971,-1.49927
6/12/2018,17330,-0.151497208,12,24,2,-0.15288,-1.43648,-1.25416,-0.99951
6/13/2018,7470,-0.151497208,13,24,2,-0.62558,-0.15303,-1.53608,-0.49976
6/14/2018,24035,-0.151497208,14,24,2,-1.64547,-0.62567,-1.32070,0.00000
6/15/2018,25320,-0.151497208,15,24,2,0.06796,-1.64539,-1.01626,0.49976
6/16/2018,21510,-0.151497208,16,24,2,0.20087,0.06777,-0.91707,0.99951
6/17/2018,26650,-0.151497208,17,24,2,-0.19322,0.20066,-0.48780,1.49927
6/18/2018,16400,-0.151497208,18,25,2,0.33844,-0.19337,-0.62538,-1.49927
6/19/2018,14835,-0.151497208,19,25,2,-0.72178,0.33821,-0.68780,-0.99951
6/20/2018,13265,-0.151497208,20,25,2,-0.88366,-0.72185,-0.54283,-0.49976
6/21/2018,15565,-0.151497208,21,25,2,-1.04605,-0.88370,-0.75471,0.00000
6/22/2018,18065,-0.151497208,22,25,2,-0.80815,-1.04607,-0.93620,0.49976
6/23/2018,16855,-0.151497208,23,25,2,-0.54956,-0.80820,-1.05265,0.99951
6/24/2018,16400,-0.151497208,24,25,2,-0.67472,-0.54965,-1.30907,1.49927
6/25/2018,17700,-0.151497208,25,26,2,-0.72178,-0.67479,-1.27654,-1.49927
6/26/2018,21410,-0.151497208,26,26,2,-0.58731,-0.72185,-1.11207,-0.99951
6/27/2018,26780,-0.151497208,27,26,2,-0.20356,-0.58740,-0.77398,-0.49976
6/28/2018,17830,-0.151497208,28,26,2,0.35189,-0.20371,-0.71732,0.00000
6/29/2018,17760,-0.151497208,29,26,2,-0.57387,0.35166,-0.72495,0.49976
6/30/2018,17510,-0.151497208,30,26,2,-0.58111,-0.57396,-0.70856,0.99951
7/1/2018,17510,0.138456655,30,26,2,-0.60697,-0.58119,-0.68079,1.49927
7/2/2018,16755,0.138456655,2,27,3,-0.60697,-0.60705,-0.70443,-1.49927
7/3/2018,33490,0.138456655,3,27,3,-0.68506,-0.60705,-0.40224,-0.99951
7/4/2018,18000,0.138456655,4,27,3,1.04595,-0.68513,-0.62188,-0.49976
7/5/2018,11075,0.138456655,5,27,3,-0.55628,1.04561,-0.79086,0.00000
7/6/2018,11535,0.138456655,6,27,3,-1.27258,-0.55637,-0.94659,0.49976
7/7/2018,21140,0.138456655,7,27,3,-1.22500,-1.27256,-0.85578,0.99951
7/8/2018,15730,0.138456655,8,27,3,-0.23149,-1.22499,-0.90031,1.49927
7/9/2018,12040,0.138456655,9,28,3,-0.79108,-0.23163,-1.01826,-1.49927
7/10/2018,16490,0.138456655,10,28,3,-1.17276,-0.79114,-1.44353,-0.99951
7/11/2018,22430,0.138456655,11,28,3,-0.71247,-1.17276,-1.33271,-0.49976
7/12/2018,13440,0.138456655,12,28,3,-0.09806,-0.71254,-1.27354,0.00000
7/13/2018,16640,0.138456655,13,28,3,-1.02795,-0.09822,-1.14584,0.49976
7/14/2018,31220,0.138456655,14,28,3,-0.69695,-1.02797,-0.89368,0.99951
7/15/2018,21410,0.138456655,15,28,3,0.81115,-0.69703,-0.75159,1.49927
7/16/2018,12145,0.138456655,16,29,3,-0.20356,0.81084,-0.74896,-1.49927
7/17/2018,14500,0.138456655,17,29,3,-1.16190,-0.20371,-0.79874,-0.99951
7/18/2018,16150,0.138456655,18,29,3,-0.91831,-1.16190,-0.95584,-0.49976
7/19/2018,11070,0.138456655,19,29,3,-0.74764,-0.91835,-1.01513,0.00000
7/20/2018,15435,0.138456655,20,29,3,-1.27310,-0.74770,-1.04527,0.49976
7/21/2018,28690,0.138456655,21,29,3,-0.82160,-1.27308,-1.10856,0.99951
7/22/2018,14270,0.138456655,22,29,3,0.54945,-0.82165,-1.28718,1.49927
7/23/2018,13440,0.138456655,23,30,3,-0.94210,0.54919,-1.25478,-1.49927
7/24/2018,15105,0.138456655,24,30,3,-1.02795,-0.94213,-1.23965,-0.99951
7/25/2018,15105,0.138456655,24,30,3,-0.85573,-1.02797,-1.26579,-0.49976
7/26/2018,11200,0.138456655,26,30,3,-0.85573,-0.85578,-1.26254,0.00000
7/27/2018,12725,0.138456655,27,30,3,-1.25965,-0.85578,-1.33033,0.49976
7/28/2018,12020,0.138456655,28,30,3,-1.10191,-1.25963,-1.74734,0.99951
7/29/2018,9770,0.138456655,29,30,3,-1.17483,-1.10192,-1.85991,1.49927
7/30/2018,15895,0.138456655,30,31,3,-1.40756,-1.17483,-1.79850,-1.49927
7/31/2018,14540,0.138456655,31,31,3,-0.77401,-1.40752,-1.81263,-0.99951
8/1/2018,14540,0.428410519,31,31,3,-0.91417,-0.77407,-1.82677,-0.49976
8/2/2018,20420,0.428410519,2,31,3,-0.91417,-0.91421,-1.59612,0.00000
8/3/2018,29010,0.428410519,3,31,3,-0.30596,-0.91421,-1.18874,0.49976
8/4/2018,20540,0.428410519,4,31,3,0.58255,-0.30610,-0.97560,0.99951
8/5/2018,16395,0.428410519,5,31,3,-0.29355,0.58229,-0.80987,1.49927
8/6/2018,11090,0.428410519,6,32,3,-0.72230,-0.29369,-0.93008,-1.49927
8/7/2018,21230,0.428410519,7,32,3,-1.27103,-0.72236,-0.76272,-0.99951
8/8/2018,10750,0.428410519,8,32,3,-0.22218,-1.27101,-0.85753,-0.49976
8/9/2018,17030,0.428410519,9,32,3,-1.30620,-0.22233,-0.94233,0.00000
8/10/2018,16215,0.428410519,10,32,3,-0.65661,-1.30617,-1.26241,0.49976
8/11/2018,13830,0.428410519,11,32,3,-0.74092,-0.65669,-1.43027,0.99951
8/12/2018,14260,0.428410519,12,32,3,-0.98761,-0.74098,-1.48368,1.49927
8/13/2018,13680,0.428410519,13,33,3,-0.94313,-0.98764,-1.41888,-1.49927
8/14/2018,15865,0.428410519,14,33,3,-1.00313,-0.94317,-1.55309,-0.99951
8/15/2018,13690,0.428410519,15,33,3,-0.77712,-1.00315,-1.47955,-0.49976
8/16/2018,11650,0.428410519,16,33,3,-1.00209,-0.77718,-1.61413,0.00000
8/17/2018,14080,0.428410519,17,33,3,-1.21310,-1.00212,-1.66754,0.49976
8/18/2018,29410,0.428410519,18,33,3,-0.96175,-1.21309,-1.27780,0.99951
8/19/2018,16670,0.428410519,19,33,3,0.62393,-0.96178,-1.21751,1.49927
8/20/2018,14130,0.428410519,20,34,3,-0.69385,0.62365,-1.20625,-1.49927
8/21/2018,16310,0.428410519,21,34,3,-0.95658,-0.69392,-1.19512,-0.99951
8/22/2018,17440,0.428410519,22,34,3,-0.73109,-0.95661,-1.10131,-0.49976
8/23/2018,12345,0.428410519,23,34,3,-0.61421,-0.73115,-1.08392,0.00000
8/24/2018,15410,0.428410519,24,34,3,-1.14121,-0.61429,-1.05065,0.49976
8/25/2018,9795,0.428410519,25,34,3,-0.82418,-1.14122,-1.54134,0.99951
8/26/2018,14560,0.428410519,26,34,3,-1.40498,-0.82423,-1.59412,1.49927
8/27/2018,15415,0.428410519,27,35,3,-0.91210,-1.40494,-1.56198,-1.49927
8/28/2018,18135,0.428410519,28,35,3,-0.82366,-0.91214,-1.51632,-0.99951
8/29/2018,17815,0.428410519,29,35,3,-0.54232,-0.82372,-1.50694,-0.49976
8/30/2018,13425,0.428410519,30,35,3,-0.57542,-0.54241,-1.47992,0.00000
8/31/2018,12575,0.428410519,31,35,3,-1.02950,-0.57551,-1.55084,0.49976
9/1/2018,12575,0.718364383,31,35,3,-1.11742,-1.02952,-1.48130,0.99951
9/2/2018,33220,0.718364383,2,35,3,-1.11742,-1.11743,-1.01450,1.49927
9/3/2018,10350,0.718364383,3,36,3,1.01802,-1.11743,-1.14121,-1.49927
9/4/2018,27070,0.718364383,4,36,3,-1.34757,1.01769,-0.91769,-0.99951
9/5/2018,15480,0.718364383,5,36,3,0.38189,-1.34754,-0.97610,-0.49976
9/6/2018,11150,0.718364383,6,36,3,-0.81694,0.38165,-1.03302,0.00000
9/7/2018,14130,0.718364383,7,36,3,-1.26482,-0.81699,-0.99412,0.49976
9/8/2018,16335,0.718364383,8,36,3,-0.95658,-1.26480,-0.90006,0.99951
9/9/2018,11980,0.718364383,9,36,3,-0.72850,-0.95661,-1.43139,1.49927
9/10/2018,20115,0.718364383,10,37,3,-1.17897,-0.72857,-1.18711,-1.49927
9/11/2018,6210,0.718364383,11,37,3,-0.33751,-1.17897,-1.70894,-0.99951
9/12/2018,17010,0.718364383,12,37,3,-1.77580,-0.33764,-1.67067,-0.49976
9/13/2018,15035,0.718364383,13,37,3,-0.65868,-1.77570,-1.57348,0.00000
9/14/2018,12065,0.718364383,14,37,3,-0.86297,-0.65876,-1.62514,0.49976
9/15/2018,11330,0.718364383,15,37,3,-1.17018,-0.86302,-1.75034,0.99951
9/16/2018,7050,0.718364383,16,37,3,-1.24620,-1.17017,-1.87367,1.49927
9/17/2018,14590,0.718364383,17,38,3,-1.68891,-1.24619,-2.01188,-1.49927
9/18/2018,19870,0.718364383,18,38,3,-0.90900,-1.68883,-1.67017,-0.99951
9/19/2018,18085,0.718364383,19,38,3,-0.36286,-0.90904,-1.64328,-0.49976
9/20/2018,15055,0.718364383,20,38,3,-0.54749,-0.36298,-1.64278,0.00000
9/21/2018,14230,0.718364383,21,38,3,-0.86090,-0.54758,-1.58862,0.49976
9/22/2018,24160,0.718364383,22,38,3,-0.94624,-0.86095,-1.26766,0.99951
9/23/2018,17310,0.718364383,23,38,3,0.08089,-0.94627,-1.01100,1.49927
9/24/2018,8740,0.718364383,24,39,3,-0.62765,0.08070,-1.15734,-1.49927
9/25/2018,3755,0.718364383,25,39,3,-1.51410,-0.62773,-1.56047,-0.99951
9/26/2018,19260,0.718364383,26,39,3,-2.02973,-1.51405,-1.53108,-0.49976
9/27/2018,13765,0.718364383,27,39,3,-0.42595,-2.02960,-1.56335,0.00000
9/28/2018,12500,0.718364383,28,39,3,-0.99433,-0.42606,-1.60663,0.49976
9/29/2018,10950,0.718364383,29,39,3,-1.12518,-0.99436,-1.93709,0.99951
9/30/2018,22710,0.718364383,30,39,3,-1.28551,-1.12519,-1.80200,1.49927
10/1/2018,16240,1.008318247,1,40,4,-0.06910,-1.28549,-1.61438,-1.49927
10/2/2018,9680,1.008318247,2,40,4,-0.73833,-0.06926,-1.46616,-0.99951
10/3/2018,18360,1.008318247,3,40,4,-1.41687,-0.73839,-1.48868,-0.49976
10/4/2018,28770,1.008318247,4,40,4,-0.51904,-1.41683,-1.11332,0.00000
10/5/2018,17305,1.008318247,5,40,4,0.55773,-0.51914,-0.99312,0.49976
10/6/2018,20300,1.008318247,6,40,4,-0.62817,0.55746,-0.75922,0.99951
10/7/2018,16385,1.008318247,7,40,4,-0.31838,-0.62825,-0.91744,1.49927
10/8/2018,15345,1.008318247,8,41,4,-0.72333,-0.31851,-0.93983,-1.49927
10/9/2018,13040,1.008318247,9,41,4,-0.83091,-0.72340,-0.85578,-0.99951
10/10/2018,37010,1.008318247,10,41,4,-1.06933,-0.83096,-0.38923,-0.49976
10/11/2018,19225,1.008318247,11,41,4,1.41005,-1.06934,-0.62801,0.00000
10/12/2018,13500,1.008318247,12,41,4,-0.42957,1.40965,-0.72319,0.49976
10/13/2018,13380,1.008318247,13,41,4,-1.02175,-0.42968,-0.89630,0.99951
10/14/2018,21460,1.008318247,14,41,4,-1.03416,-1.02177,-0.76935,1.49927
10/15/2018,16860,1.008318247,15,42,4,-0.19839,-1.03418,-0.73145,-1.49927
10/16/2018,17130,1.008318247,16,42,4,-0.67420,-0.19854,-0.62914,-0.99951
10/17/2018,20070,1.008318247,17,42,4,-0.64627,-0.67427,-1.05290,-0.49976
10/18/2018,20825,1.008318247,18,42,4,-0.34217,-0.64635,-1.01288,0.00000
10/19/2018,14815,1.008318247,19,42,4,-0.26407,-0.34229,-0.97998,0.49976
10/20/2018,19375,1.008318247,20,42,4,-0.88573,-0.26421,-0.83001,0.99951
10/21/2018,7015,1.008318247,21,42,4,-0.41406,-0.88577,-1.19137,1.49927
10/22/2018,15365,1.008318247,22,43,4,-1.69253,-0.41417,-1.22876,-1.49927
10/23/2018,18605,1.008318247,23,43,4,-0.82884,-1.69245,-1.19187,-0.99951
10/24/2018,29620,1.008318247,24,43,4,-0.49370,-0.82889,-0.95297,-0.49976
10/25/2018,17645,1.008318247,25,43,4,0.64565,-0.49380,-1.03252,0.00000
10/26/2018,18120,1.008318247,26,43,4,-0.59300,0.64537,-0.94984,0.49976
10/27/2018,12840,1.008318247,27,43,4,-0.54387,-0.59309,-1.11332,0.99951
10/28/2018,16000,1.008318247,28,43,4,-1.09001,-0.54396,-0.88855,1.49927
10/29/2018,13125,1.008318247,29,44,4,-0.76315,-1.09002,-0.94458,-1.49927
10/30/2018,13405,1.008318247,30,44,4,-1.06053,-0.76321,-1.07467,-0.99951
10/31/2018,21695,1.008318247,31,44,4,-1.03157,-1.06055,-1.27292,-0.49976
11/1/2018,36540,1.298272111,1,44,4,-0.17408,-1.03159,-0.80024,0.00000
11/2/2018,4000,1.298272111,2,44,4,1.36143,-0.17424,-1.15347,0.49976
11/3/2018,9420,1.298272111,3,44,4,-2.00439,1.36104,-1.23902,0.99951
11/4/2018,38110,1.298272111,4,44,4,-1.44377,-2.00426,-0.68592,1.49927
11/5/2018,16730,1.298272111,5,45,4,1.52383,-1.44372,-0.59574,-1.49927
11/6/2018,14860,1.298272111,6,45,4,-0.68765,1.52341,-0.55934,-0.99951
11/7/2018,20390,1.298272111,7,45,4,-0.88107,-0.68772,-0.59199,-0.49976
11/8/2018,29930,1.298272111,8,45,4,-0.30907,-0.88111,-0.75734,0.00000
11/9/2018,15050,1.298272111,9,45,4,0.67772,-0.30920,-0.48092,0.49976
11/10/2018,16845,1.298272111,10,45,4,-0.86142,0.67743,-0.29517,0.99951
11/11/2018,12750,1.298272111,11,45,4,-0.67575,-0.86146,-0.92958,1.49927
11/12/2018,18645,1.298272111,12,46,4,-1.09932,-0.67582,-0.88167,-1.49927
11/13/2018,18365,1.298272111,13,46,4,-0.48956,-1.09933,-0.79399,-0.99951
11/14/2018,18720,1.298272111,14,46,4,-0.51853,-0.48967,-0.83577,-0.49976
11/15/2018,18485,1.298272111,15,46,4,-0.48181,-0.51863,-1.12207,0.00000
11/16/2018,13995,1.298272111,16,46,4,-0.50611,-0.48191,-1.14846,0.49976
11/17/2018,9460,1.298272111,17,46,4,-0.97054,-0.50622,-1.33321,0.99951
11/18/2018,15170,1.298272111,18,46,4,-1.43963,-0.97057,-1.27267,1.49927
11/19/2018,12075,1.298272111,19,47,4,-0.84901,-1.43958,-1.43702,-1.49927
11/20/2018,15930,1.298272111,20,47,4,-1.16914,-0.84905,-1.49793,-0.99951
11/21/2018,15920,1.298272111,21,47,4,-0.77039,-1.16914,-1.56798,-0.49976
11/22/2018,14170,1.298272111,22,47,4,-0.77143,-0.77045,-1.67592,0.00000
11/23/2018,13440,1.298272111,23,47,4,-0.95244,-0.77149,-1.68981,0.49976
11/24/2018,14135,1.298272111,24,47,4,-1.02795,-0.95247,-1.57286,0.99951
11/25/2018,12245,1.298272111,25,47,4,-0.95606,-1.02797,-1.64603,1.49927
11/26/2018,15905,1.298272111,26,48,4,-1.15156,-0.95609,-1.55022,-1.49927
11/27/2018,13970,1.298272111,27,48,4,-0.77298,-1.15156,-1.59925,-0.99951
11/28/2018,16205,1.298272111,28,48,4,-0.97313,-0.77304,-1.59212,-0.49976
11/29/2018,11535,1.298272111,29,48,4,-0.74195,-0.97316,-1.65804,0.00000
11/30/2018,12325,1.298272111,30,48,4,-1.22500,-0.74201,-1.68593,0.49976
12/1/2018,12325,1.588225974,30,48,4,-1.14328,-1.22499,-1.73121,0.99951
12/2/2018,10620,1.588225974,2,48,4,-1.14328,-1.14329,-1.77186,1.49927
12/3/2018,20320,1.588225974,3,49,4,-1.31964,-1.14329,-1.66141,-1.49927
12/4/2018,47610,1.588225974,4,49,4,-0.31631,-1.31962,-0.81988,-0.99951
12/5/2018,13205,1.588225974,5,49,4,2.50647,-0.31644,-0.89493,-0.49976
12/6/2018,13620,1.588225974,6,49,4,-1.05226,2.50591,-0.84277,0.00000
12/7/2018,19810,1.588225974,7,49,4,-1.00933,-1.05228,-0.65553,0.49976
12/8/2018,13540,1.588225974,8,49,4,-0.36906,-1.00936,-0.62513,0.99951
12/9/2018,17455,1.588225974,9,49,4,-1.01761,-0.36918,-0.45415,1.49927
12/10/2018,13895,1.588225974,10,50,4,-0.61265,-1.01763,-0.61488,-1.49927
12/11/2018,18180,1.588225974,11,50,4,-0.98089,-0.61274,-1.35109,-0.99951
12/12/2018,2420,1.588225974,12,50,4,-0.53766,-0.98091,-1.62089,-0.49976
12/13/2018,2420,1.588225974,12,50,4,-2.16782,-0.53776,-1.90106,0.00000
12/14/2018,2420,1.588225974,12,50,4,-2.16782,-2.16766,-2.33609,0.49976
12/15/2018,14740,1.588225974,15,50,4,-2.16782,-2.16766,-2.30607,0.99951
12/16/2018,8820,1.588225974,16,50,4,-0.89348,-2.16766,-2.52208,1.49927
12/17/2018,13905,1.588225974,17,51,4,-1.50583,-0.89352,-2.52183,-1.49927
